,cell_type,sex,race,count,percentage
0,"CD4-positive, alpha-beta T cell",male,unknown,6476,0.36743262411347516
1,"CD8-positive, alpha-beta T cell",male,unknown,2671,0.15154609929078014
2,"CD4-positive, alpha-beta thymocyte",male,unknown,5858,0.3323687943262411
3,"CD8-positive, alpha-beta thymocyte",male,unknown,2620,0.14865248226950353
