,cell_type,sex,race,count,percentage
0,classical monocyte,female,European,178,0.7057330901593847
1,classical monocyte,female,European,465,1.8436285782253587
2,classical monocyte,female,unknown,1056,4.1868210292601695
3,classical monocyte,female,unknown,359,1.423360558242804
4,classical monocyte,female,unknown,835,3.3106018555229566
5,classical monocyte,female,European,429,1.700896043136944
6,classical monocyte,female,European,891,3.532630243438268
7,classical monocyte,female,European,676,2.6801998255491237
8,classical monocyte,male,European,180,0.7136626754420744
9,classical monocyte,male,European,421,1.6691777020061849
10,classical monocyte,male,Asian,360,1.4273253508841488
11,classical monocyte,male,European,418,1.6572833240821503
12,classical monocyte,male,unknown,1251,4.959955594322417
13,classical monocyte,male,European,2036,8.07231781777813
14,classical monocyte,unknown,European,11409,45.234319245103485
15,classical monocyte,unknown,unknown,4258,16.882087066846406
