,cell_type,count,percentage,region,layer
0,CD68,1,1.0752688172043012,10,19
1,T-Killer,0,0.0,10,19
2,T-Reg,26,27.956989247311824,10,19
3,T-Helper,66,70.96774193548387,10,19
