,cell_type,count,percentage,region,layer
0,CD68,5,17.24137931034483,7,10
1,T-Killer,1,3.4482758620689653,7,10
2,T-Reg,1,3.4482758620689653,7,10
3,T-Helper,22,75.86206896551724,7,10
