,cell_type,count,percentage,region,layer
0,CD68,1,0.7246376811594203,9,17
1,T-Killer,2,1.4492753623188406,9,17
2,T-Reg,12,8.695652173913043,9,17
3,T-Helper,123,89.13043478260869,9,17
