,cell_type,count,percentage,region,layer
0,CD68,2,4.3478260869565215,3,6
1,T-Killer,5,10.869565217391305,3,6
2,T-Reg,0,0.0,3,6
3,T-Helper,39,84.78260869565217,3,6
