,cell_type,count,percentage,region,layer
0,CD68,18,17.475728155339805,5,16
1,T-Killer,2,1.9417475728155338,5,16
2,T-Reg,0,0.0,5,16
3,T-Helper,83,80.58252427184466,5,16
