,cell_type,count,percentage,region,layer
0,CD68,1,0.8403361344537815,8,3
1,T-Killer,2,1.680672268907563,8,3
2,T-Reg,35,29.411764705882355,8,3
3,T-Helper,81,68.0672268907563,8,3
