,cell_type,count,percentage,region,layer
0,CD68,6,10.16949152542373,10,6
1,T-Killer,2,3.389830508474576,10,6
2,T-Reg,3,5.084745762711865,10,6
3,T-Helper,48,81.35593220338984,10,6
