,cell_type,count,percentage,region,layer
0,CD68,7,5.982905982905983,5,13
1,T-Killer,1,0.8547008547008548,5,13
2,T-Reg,13,11.11111111111111,5,13
3,T-Helper,96,82.05128205128204,5,13
