,cell_type,count,percentage,region,layer
0,CD68,43,17.768595041322314,4,17
1,T-Killer,8,3.3057851239669422,4,17
2,T-Reg,0,0.0,4,17
3,T-Helper,191,78.92561983471074,4,17
