,cell_type,count,percentage,region,layer
0,CD68,6,2.73972602739726,9,3
1,T-Killer,6,2.73972602739726,9,3
2,T-Reg,37,16.894977168949772,9,3
3,T-Helper,170,77.6255707762557,9,3
