,cell_type,count,percentage,region,layer
0,CD68,3,3.4482758620689653,11,7
1,T-Killer,21,24.137931034482758,11,7
2,T-Reg,24,27.586206896551722,11,7
3,T-Helper,39,44.827586206896555,11,7
