,cell_type,count,percentage,region,layer
0,CD68,6,4.724409448818897,4,1
1,T-Killer,8,6.299212598425196,4,1
2,T-Reg,16,12.598425196850393,4,1
3,T-Helper,97,76.37795275590551,4,1
