,cell_type,count,percentage,region,layer
0,CD68,1,0.7751937984496124,7,15
1,T-Killer,0,0.0,7,15
2,T-Reg,33,25.581395348837212,7,15
3,T-Helper,95,73.64341085271317,7,15
