,cell_type,sex,race,count,percentage
0,hepatocyte,male,Hispanic or Latin American,302,9.361438313701177
1,smooth muscle cell,male,Hispanic or Latin American,90,2.7898326100433977
2,macrophage,male,Hispanic or Latin American,36,1.115933044017359
3,cardiac muscle cell,male,Hispanic or Latin American,1878,58.214507129572226
4,fibroblast of cardiac tissue,male,Hispanic or Latin American,115,3.56478611283323
5,cardiac endothelial cell,male,Hispanic or Latin American,805,24.95350278983261
