,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
0,Tabula Sapiens - All Cells,endothelial cell,CL:0000115,female,African American or Afro-Caribbean,95,0.9853749611036199
1,Tabula Sapiens - All Cells,macrophage,CL:0000235,female,African American or Afro-Caribbean,321,3.3295301317290735
2,Tabula Sapiens - All Cells,B cell,CL:0000236,female,African American or Afro-Caribbean,341,3.536977491961415
3,Tabula Sapiens - All Cells,CD4-positive helper T cell,CL:0000492,female,African American or Afro-Caribbean,181,1.8773986101026863
4,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,female,African American or Afro-Caribbean,241,2.49974069079971
5,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,female,African American or Afro-Caribbean,131,1.3587802095218338
6,Tabula Sapiens - All Cells,kidney epithelial cell,CL:0002518,female,African American or Afro-Caribbean,8331,86.41219790478166
