,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,83027,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000003,native cell,522,7.37913486005089
1,83028,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000057,fibroblast,728,10.291207237772124
2,83029,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000077,mesothelial cell,1,0.01413627367825841
3,83030,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000097,mast cell,7,0.09895391574780887
4,83031,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000115,endothelial cell,83,1.1733107152954483
5,83032,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000192,smooth muscle cell,274,3.8733389878428044
6,83033,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000235,macrophage,321,4.53774385072095
7,83034,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000236,B cell,31,0.4382244840260108
8,83035,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000451,dendritic cell,62,0.8764489680520215
9,83036,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000576,monocyte,44,0.6219960418433701
10,83037,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000623,natural killer cell,429,6.064461407972859
11,83038,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000669,pericyte,696,9.838846480067854
12,83039,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",231,3.265479219677693
13,83040,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000814,mature NK T cell,124,1.752897936104043
14,83041,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",67,0.9471303364433135
15,83042,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",125,1.7670342097823013
16,83043,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",82,1.1591744416171896
17,83044,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,110,1.5549901046084251
18,83045,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1025,14.48968052021487
19,83046,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,17,0.24031665253039297
20,83047,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002144,capillary endothelial cell,1056,14.927905004240882
21,83048,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002319,neural cell,6,0.08481764206955046
22,83049,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",316,4.467062482329657
23,83050,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:0002543,vein endothelial cell,144,2.035623409669211
24,83051,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:1000309,epicardial adipocyte,2,0.02827254735651682
25,83052,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D7,seventh decade human stage,European,CL:1000413,endothelial cell of artery,571,8.071812270285553
