,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,84433,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000003,native cell,211,4.093907644547924
1,84434,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000057,fibroblast,1722,33.41094295692666
2,84435,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000077,mesothelial cell,52,1.0089251067132325
3,84436,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000097,mast cell,5,0.09701202949165696
4,84437,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000115,endothelial cell,655,12.708575863407063
5,84438,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000192,smooth muscle cell,189,3.667054714784633
6,84439,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000235,macrophage,159,3.0849825378346916
7,84440,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000236,B cell,13,0.25223127667830814
8,84441,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000451,dendritic cell,1,0.019402405898331393
9,84442,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000576,monocyte,8,0.15521924718665114
10,84443,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000623,natural killer cell,5,0.09701202949165696
11,84444,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000669,pericyte,217,4.210322079937912
12,84445,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",25,0.48506014745828485
13,84446,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",5,0.09701202949165696
14,84447,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",12,0.23282887077997672
15,84448,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",8,0.15521924718665114
16,84449,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0001054,CD14-positive monocyte,18,0.3492433061699651
17,84450,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,1190,23.088863019014358
18,84451,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0002144,capillary endothelial cell,161,3.123787349631354
19,84452,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0002319,neural cell,73,1.4163756305781916
20,84453,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",15,0.2910360884749709
21,84454,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:0002543,vein endothelial cell,258,5.005820721769499
22,84455,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:1000309,epicardial adipocyte,9,0.17462165308498254
23,84456,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,D5,eighth decade human stage,European,CL:1000413,endothelial cell of artery,143,2.7745440434613893
