,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
71,Survey of human embryonic development,endocardial cell,CL:0002350,female,unknown,17th week post-fertilization human stage,1094,1.0751948422097515
72,Survey of human embryonic development,Schwann cell,CL:0002573,female,unknown,17th week post-fertilization human stage,80,0.07862485134989042
73,Survey of human embryonic development,visceromotor neuron,CL:0005025,female,unknown,17th week post-fertilization human stage,40,0.03931242567494521
74,Survey of human embryonic development,epicardial adipocyte,CL:1000309,female,unknown,17th week post-fertilization human stage,323,0.31744783732518256
75,Survey of human embryonic development,dermis microvascular lymphatic vessel endothelial cell,CL:2000041,female,unknown,17th week post-fertilization human stage,77,0.07567641942426952
76,Survey of human embryonic development,ventricular cardiac muscle cell,CL:2000046,female,unknown,17th week post-fertilization human stage,20,0.019656212837472604
77,Survey of human embryonic development,smooth muscle cell,CL:0000192,male,unknown,15th week post-fertilization human stage,500,0.4914053209368151
78,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,15th week post-fertilization human stage,3769,3.704213309221712
79,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,15th week post-fertilization human stage,111,0.10909198124797297
80,Survey of human embryonic development,cardiac muscle cell,CL:0000746,male,unknown,15th week post-fertilization human stage,17144,16.849305644281518
81,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,15th week post-fertilization human stage,296,0.2909119499945945
82,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,15th week post-fertilization human stage,240,0.23587455404967128
83,Survey of human embryonic development,regular atrial cardiac myocyte,CL:0002129,male,unknown,15th week post-fertilization human stage,20,0.019656212837472604
84,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,15th week post-fertilization human stage,109,0.10712635996422569
85,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,15th week post-fertilization human stage,1007,0.9896903163667456
86,Survey of human embryonic development,endocardial cell,CL:0002350,male,unknown,15th week post-fertilization human stage,1772,1.7415404574000728
87,Survey of human embryonic development,Schwann cell,CL:0002573,male,unknown,15th week post-fertilization human stage,120,0.11793727702483564
88,Survey of human embryonic development,visceromotor neuron,CL:0005025,male,unknown,15th week post-fertilization human stage,98,0.09631544290361577
89,Survey of human embryonic development,epicardial adipocyte,CL:1000309,male,unknown,15th week post-fertilization human stage,246,0.24177141790091305
90,Survey of human embryonic development,dermis microvascular lymphatic vessel endothelial cell,CL:2000041,male,unknown,15th week post-fertilization human stage,111,0.10909198124797297
91,Survey of human embryonic development,ventricular cardiac muscle cell,CL:2000046,male,unknown,15th week post-fertilization human stage,27,0.02653588733058802
92,Survey of human embryonic development,smooth muscle cell,CL:0000192,male,unknown,16th week post-fertilization human stage,145,0.14250754307167637
93,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,16th week post-fertilization human stage,898,0.88256395640252
94,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,16th week post-fertilization human stage,21,0.020639023479346236
95,Survey of human embryonic development,cardiac muscle cell,CL:0000746,male,unknown,16th week post-fertilization human stage,7024,6.903261948520378
96,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,16th week post-fertilization human stage,52,0.05110615337742877
97,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,16th week post-fertilization human stage,19,0.018673402195598973
98,Survey of human embryonic development,regular atrial cardiac myocyte,CL:0002129,male,unknown,16th week post-fertilization human stage,12,0.011793727702483563
99,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,16th week post-fertilization human stage,22,0.021621834121219864
100,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,16th week post-fertilization human stage,306,0.30074005641333085
101,Survey of human embryonic development,endocardial cell,CL:0002350,male,unknown,16th week post-fertilization human stage,431,0.42359138664753465
102,Survey of human embryonic development,Schwann cell,CL:0002573,male,unknown,16th week post-fertilization human stage,21,0.020639023479346236
103,Survey of human embryonic development,visceromotor neuron,CL:0005025,male,unknown,16th week post-fertilization human stage,14,0.013759348986230822
104,Survey of human embryonic development,epicardial adipocyte,CL:1000309,male,unknown,16th week post-fertilization human stage,73,0.071745176856775
105,Survey of human embryonic development,dermis microvascular lymphatic vessel endothelial cell,CL:2000041,male,unknown,16th week post-fertilization human stage,21,0.020639023479346236
106,Survey of human embryonic development,ventricular cardiac muscle cell,CL:2000046,male,unknown,16th week post-fertilization human stage,25,0.024570266046840754
107,Survey of human embryonic development,smooth muscle cell,CL:0000192,male,unknown,17th week post-fertilization human stage,342,0.33612123952078155
108,Survey of human embryonic development,stromal cell,CL:0000499,male,unknown,17th week post-fertilization human stage,1625,1.5970672930446492
109,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,17th week post-fertilization human stage,38,0.037346804391197946
110,Survey of human embryonic development,cardiac muscle cell,CL:0000746,male,unknown,17th week post-fertilization human stage,6849,6.7312700861924935
111,Survey of human embryonic development,myeloid cell,CL:0000763,male,unknown,17th week post-fertilization human stage,168,0.16511218783476989
112,Survey of human embryonic development,erythroblast,CL:0000765,male,unknown,17th week post-fertilization human stage,3,0.0029484319256208908
113,Survey of human embryonic development,innate lymphoid cell,CL:0001065,male,unknown,17th week post-fertilization human stage,229,0.22506363698906132
114,Survey of human embryonic development,regular atrial cardiac myocyte,CL:0002129,male,unknown,17th week post-fertilization human stage,27,0.02653588733058802
115,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,male,unknown,17th week post-fertilization human stage,71,0.06977955557302774
116,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,17th week post-fertilization human stage,822,0.807870347620124
117,Survey of human embryonic development,endocardial cell,CL:0002350,male,unknown,17th week post-fertilization human stage,702,0.6899330705952884
118,Survey of human embryonic development,Schwann cell,CL:0002573,male,unknown,17th week post-fertilization human stage,82,0.08059047263363768
119,Survey of human embryonic development,visceromotor neuron,CL:0005025,male,unknown,17th week post-fertilization human stage,17,0.016707780911851714
120,Survey of human embryonic development,epicardial adipocyte,CL:1000309,male,unknown,17th week post-fertilization human stage,137,0.13464505793668735
121,Survey of human embryonic development,dermis microvascular lymphatic vessel endothelial cell,CL:2000041,male,unknown,17th week post-fertilization human stage,64,0.06289988107991233
122,Survey of human embryonic development,ventricular cardiac muscle cell,CL:2000046,male,unknown,17th week post-fertilization human stage,41,0.04029523631681884
