,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
10,83199,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000623,natural killer cell,9,0.1402961808261886
11,83200,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000669,pericyte,759,11.831644583008574
12,83201,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",10,0.1558846453624318
13,83202,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000814,mature NK T cell,4,0.06235385814497272
14,83203,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",14,0.2182385035074045
15,83204,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",16,0.24941543257989088
16,83205,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",21,0.3273577552611068
17,83206,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0001054,CD14-positive monocyte,1,0.01558846453624318
18,83207,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,2916,45.455962587685114
19,83208,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,20,0.3117692907248636
20,83209,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002144,capillary endothelial cell,456,7.10833982852689
21,83210,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002319,neural cell,25,0.3897116134060795
22,83211,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",7,0.10911925175370225
23,83212,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:0002543,vein endothelial cell,84,1.309431021044427
24,83213,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:1000309,epicardial adipocyte,49,0.7638347622759157
25,83214,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D5,eighth decade human stage,European,CL:1000413,endothelial cell of artery,139,2.166796570537802
