,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,84292,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000003,native cell,331,6.130764956473421
1,84293,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000057,fibroblast,640,11.854047045749212
2,84294,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000077,mesothelial cell,36,0.6667901463233933
3,84295,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000097,mast cell,14,0.259307279125764
4,84296,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000115,endothelial cell,287,5.315799222078162
5,84297,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000192,smooth muscle cell,114,2.1115021300240784
6,84298,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000235,macrophage,356,6.593813669197999
7,84299,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000236,B cell,55,1.018707167994073
8,84300,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000451,dendritic cell,55,1.018707167994073
9,84301,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000576,monocyte,72,1.3335802926467866
10,84302,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000623,natural killer cell,76,1.4076680866827191
11,84303,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000669,pericyte,596,11.039081311353954
12,84304,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",94,1.7410631598444155
13,84305,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000814,mature NK T cell,38,0.7038340433413596
14,84306,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",20,0.3704389701796629
15,84307,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",33,0.6112243007964437
16,84308,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",105,1.9448045934432303
17,84309,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,58,1.0742730135210223
18,84310,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002129,regular atrial cardiac myocyte,1325,24.54158177440267
19,84311,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,13,0.24078533061678087
20,84312,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002144,capillary endothelial cell,502,9.29801815150954
21,84313,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002319,neural cell,56,1.037229116503056
22,84314,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",153,2.833858121874421
23,84315,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:0002543,vein endothelial cell,125,2.315243563622893
24,84316,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:1000309,epicardial adipocyte,45,0.8334876829042416
25,84317,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D7,seventh decade human stage,European,CL:1000413,endothelial cell of artery,200,3.7043897017966287
