,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,83077,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000003,native cell,467,17.018950437317784
1,83078,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000057,fibroblast,131,4.774052478134111
2,83079,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000097,mast cell,73,2.6603498542274053
3,83080,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000115,endothelial cell,15,0.5466472303206997
4,83081,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000192,smooth muscle cell,83,3.0247813411078717
5,83082,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000235,macrophage,46,1.6763848396501457
6,83083,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000451,dendritic cell,5,0.18221574344023322
7,83084,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000623,natural killer cell,4,0.1457725947521866
8,83085,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000669,pericyte,690,25.145772594752184
9,83086,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",11,0.4008746355685131
10,83087,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000814,mature NK T cell,2,0.0728862973760933
11,83088,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000896,"activated CD4-positive, alpha-beta T cell",2,0.0728862973760933
12,83089,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000906,"activated CD8-positive, alpha-beta T cell",8,0.2915451895043732
13,83090,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",6,0.21865889212827988
14,83091,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0001054,CD14-positive monocyte,1,0.03644314868804665
15,83092,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0002131,regular ventricular cardiac myocyte,1082,39.43148688046647
16,83093,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0002144,capillary endothelial cell,78,2.8425655976676385
17,83094,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0002319,neural cell,13,0.4737609329446064
18,83095,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0002397,"CD14-positive, CD16-positive monocyte",2,0.0728862973760933
19,83096,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:0002543,vein endothelial cell,2,0.0728862973760933
20,83097,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:1000309,epicardial adipocyte,1,0.03644314868804665
21,83098,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,H3,sixth decade human stage,Asian,CL:1000413,endothelial cell of artery,22,0.8017492711370262
