,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,83409,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000003,native cell,1266,12.031933092567954
1,83410,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000057,fibroblast,1031,9.798517392130773
2,83411,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000097,mast cell,80,0.7603117278084015
3,83412,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000115,endothelial cell,99,0.9408857631628967
4,83413,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000192,smooth muscle cell,326,3.098270290819236
5,83414,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000235,macrophage,111,1.054932522334157
6,83415,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000236,B cell,3,0.028511689792815053
7,83416,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000451,dendritic cell,9,0.08553506937844516
8,83417,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000576,monocyte,2,0.019007793195210038
9,83418,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000623,natural killer cell,5,0.047519482988025094
10,83419,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000669,pericyte,2555,24.28245580688082
11,83420,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",1,0.009503896597605019
12,83421,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000814,mature NK T cell,2,0.019007793195210038
13,83422,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000896,"activated CD4-positive, alpha-beta T cell",1,0.009503896597605019
14,83423,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000906,"activated CD8-positive, alpha-beta T cell",5,0.047519482988025094
15,83424,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",9,0.08553506937844516
16,83425,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0002131,regular ventricular cardiac myocyte,3968,37.71146169929671
17,83426,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0002144,capillary endothelial cell,754,7.165938034594184
18,83427,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0002319,neural cell,126,1.1974909712982322
19,83428,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0002397,"CD14-positive, CD16-positive monocyte",1,0.009503896597605019
20,83429,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:0002543,vein endothelial cell,39,0.37065196730659566
21,83430,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:1000309,epicardial adipocyte,3,0.028511689792815053
22,83431,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,H3,sixth decade human stage,Asian,CL:1000413,endothelial cell of artery,126,1.1974909712982322
