,index,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
0,84647,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000003,native cell,83,3.695458593054319
1,84648,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000057,fibroblast,234,10.418521816562778
2,84649,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000097,mast cell,1,0.04452359750667854
3,84650,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000115,endothelial cell,80,3.561887800534283
4,84651,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000192,smooth muscle cell,85,3.7845057880676762
5,84652,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000235,macrophage,158,7.034728406055208
6,84653,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000236,B cell,155,6.901157613535173
7,84654,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000451,dendritic cell,7,0.3116651825467498
8,84655,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000576,monocyte,32,1.4247551202137132
9,84656,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000623,natural killer cell,9,0.4007123775601068
10,84657,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000669,pericyte,386,17.186108637577917
11,84658,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",85,3.7845057880676762
12,84659,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000814,mature NK T cell,5,0.22261798753339268
13,84660,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000896,"activated CD4-positive, alpha-beta T cell",7,0.3116651825467498
14,84661,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000906,"activated CD8-positive, alpha-beta T cell",116,5.1647373107747105
15,84662,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",30,1.335707925200356
16,84663,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0001054,CD14-positive monocyte,43,1.914514692787177
17,84664,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0002129,regular atrial cardiac myocyte,427,19.01157613535174
18,84665,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0002144,capillary endothelial cell,63,2.8049866429207477
19,84666,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0002319,neural cell,29,1.2911843276936776
20,84667,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0002397,"CD14-positive, CD16-positive monocyte",85,3.7845057880676762
21,84668,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:0002543,vein endothelial cell,42,1.8699910952804988
22,84669,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,H3,sixth decade human stage,Asian,CL:1000309,epicardial adipocyte,31,1.3802315227070348
