cell_type,count,percentage
Astro,148,2.33034
L2/3 IT,2200,34.6402
L5 ET,9,0.141710
L5 IT,1387,21.8391
L5/6 NP,72,1.13368
L6 CT,61,0.960479
L6 IT,199,3.13336
L6 IT Car3,106,1.66903
L6b,51,0.803023
Lamp5,232,3.65297
Micro-PVM,60,0.944733
Oligo,232,3.65297
OPC,61,0.960479
Pvalb,386,6.07778
Sncg,103,1.62179
Sst,580,9.13242
Sst Chodl,2,0.0314911
Vip,457,7.19572
VLMC,5,0.0787278
