cell_type,count,percentage
Astro,796,8.51337
Endo,188,2.01070
L5 IT,185,1.97861
L6b,1,0.0106952
Lamp5,53,0.566845
Micro-PVM,1330,14.2246
Oligo,5642,60.3422
OPC,546,5.83957
Pvalb,68,0.727273
Sncg,2,0.0213904
Sst,4,0.0427807
Sst Chodl,250,2.67380
Vip,228,2.43850
VLMC,57,0.609626
