cell_type,count,percentage
Astro,367,4.22714
Endo,6,0.0691085
L2/3 IT,1524,17.5536
L5 IT,180,2.07326
L5/6 NP,4,0.0460723
L6b,1561,17.9797
Lamp5,150,1.72771
Micro-PVM,224,2.58005
Oligo,1186,13.6604
OPC,210,2.41880
Pvalb,278,3.20203
Sncg,165,1.90048
Sst,628,7.23336
Sst Chodl,920,10.5966
Vip,1228,14.1442
VLMC,51,0.587422
