cell_type,count,percentage
Astro,503,6.49703
Endo,4,0.0516662
L2/3 IT,551,7.11702
L5 IT,667,8.61534
L5/6 NP,2,0.0258331
L6b,239,3.08706
Lamp5,245,3.16456
Micro-PVM,169,2.18290
Oligo,995,12.8520
OPC,146,1.88582
Pvalb,326,4.21080
Sncg,299,3.86205
Sst,1442,18.6257
Sst Chodl,1077,13.9111
Vip,1068,13.7949
VLMC,9,0.116249
