cell_type,count,percentage
Astro,812,11.2325
Endo,17,0.235164
L2/3 IT,2256,31.2076
L5 ET,114,1.57698
L5 IT,329,4.55111
L5/6 NP,83,1.14815
L6 CT,108,1.49398
L6 IT,446,6.16959
L6 IT Car3,12,0.165998
L6b,27,0.373496
Lamp5,312,4.31595
Micro-PVM,164,2.26864
Oligo,395,5.46410
OPC,368,5.09061
Pvalb,418,5.78227
Sncg,259,3.58279
Sst,383,5.29810
Sst Chodl,134,1.85365
Vip,548,7.58058
VLMC,44,0.608660
