cell_type,count,percentage
Astro,405,5.63596
Endo,23,0.320067
L2/3 IT,3414,47.5090
L5 IT,2,0.0278319
L5/6 NP,2,0.0278319
L6 CT,5,0.0695797
L6 IT,2,0.0278319
L6 IT Car3,19,0.264403
Lamp5,212,2.95018
Micro-PVM,247,3.43724
Oligo,1239,17.2419
OPC,213,2.96410
Pvalb,32,0.445310
Sncg,7,0.0974116
Sst,20,0.278319
Sst Chodl,54,0.751461
Vip,1271,17.6872
VLMC,19,0.264403
