cell_type,count,percentage
Astro,422,6.89430
L2/3 IT,3806,62.1794
L5/6 NP,1,0.0163372
L6 CT,3,0.0490116
L6b,14,0.228721
Lamp5,356,5.81604
Micro-PVM,112,1.82977
Oligo,137,2.23820
OPC,157,2.56494
Pvalb,73,1.19262
Sncg,29,0.473779
Sst,9,0.147035
Sst Chodl,87,1.42134
Vip,895,14.6218
VLMC,20,0.326744
