cell_type,count,percentage
Astro,64,1.14429
L2/3 IT,2779,49.6871
L5 ET,6,0.107277
L5 IT,930,16.6279
L5/6 NP,46,0.822457
L6 CT,14,0.250313
L6 IT,55,0.983372
L6 IT Car3,32,0.572144
L6b,11,0.196674
Lamp5,232,4.14804
Oligo,13,0.232433
OPC,17,0.303951
Pvalb,368,6.57965
Sncg,108,1.93099
Sst,468,8.36760
Vip,450,8.04577
