cell_type,count,percentage
Astro,163,2.75338
L2/3 IT,2277,38.4628
L5 ET,9,0.152027
L5 IT,1039,17.5507
L5/6 NP,42,0.709459
L6 CT,20,0.337838
L6 IT,80,1.35135
L6 IT Car3,26,0.439189
L6b,17,0.287162
Lamp5,281,4.74662
Micro-PVM,85,1.43581
Oligo,188,3.17568
OPC,81,1.36824
Pvalb,318,5.37162
Sncg,165,2.78716
Sst,546,9.22297
Sst Chodl,2,0.0337838
Vip,575,9.71284
VLMC,6,0.101351
