cell_type,count,percentage
Astro,112,1.68980
Endo,14,0.211225
L2/3 IT,1306,19.7043
L5 ET,3110,46.9221
L5 IT,3,0.0452625
L5/6 NP,478,7.21183
L6 CT,133,2.00664
L6 IT,103,1.55401
L6b,76,1.14665
Lamp5,153,2.30839
Micro-PVM,301,4.54134
Oligo,297,4.48099
OPC,50,0.754375
Pvalb,110,1.65963
Sncg,49,0.739288
Sst,108,1.62945
Sst Chodl,7,0.105613
Vip,206,3.10803
VLMC,12,0.181050
