cell_type,count,percentage
Astro,108,1.68829
Endo,1,0.0156323
L2/3 IT,1762,27.5442
L5 ET,18,0.281382
L5 IT,1561,24.4021
L5/6 NP,76,1.18806
L6 CT,181,2.82945
L6 IT,358,5.59637
L6 IT Car3,87,1.36001
L6b,147,2.29795
Lamp5,295,4.61154
Micro-PVM,39,0.609661
Oligo,194,3.03267
OPC,32,0.500234
Pvalb,470,7.34719
Sncg,117,1.82898
Sst,606,9.47319
Sst Chodl,1,0.0156323
Vip,340,5.31499
VLMC,4,0.0625293
