cell_type,count,percentage
Astro,191,2.95895
Endo,12,0.185902
L2/3 IT,1678,25.9954
L5 ET,14,0.216886
L5 IT,1396,21.6266
L5/6 NP,87,1.34779
L6 CT,141,2.18435
L6 IT,265,4.10534
L6 IT Car3,101,1.56468
L6b,148,2.29280
Lamp5,324,5.01936
Micro-PVM,92,1.42525
Oligo,504,7.80790
OPC,104,1.61115
Pvalb,394,6.10380
Sncg,91,1.40976
Sst,489,7.57552
Sst Chodl,5,0.0774593
Vip,405,6.27421
VLMC,14,0.216886
