cell_type,count,percentage
Astro,93,1.78469
L2/3 IT,1359,26.0794
L5 ET,10,0.191902
L5 IT,1373,26.3481
L5/6 NP,100,1.91902
L6 CT,119,2.28363
L6 IT,302,5.79543
L6 IT Car3,63,1.20898
L6b,62,1.18979
Lamp5,195,3.74208
Micro-PVM,51,0.978699
Oligo,241,4.62483
OPC,50,0.959509
Pvalb,305,5.85300
Sncg,60,1.15141
Sst,485,9.30723
Sst Chodl,6,0.115141
Vip,336,6.44790
VLMC,1,0.0191902
