cell_type,count,percentage
Astro,404,5.66620
Endo,2,0.0280505
L2/3 IT,1360,19.0743
L5 IT,2,0.0280505
L5/6 NP,78,1.09397
L6 CT,1,0.0140252
L6b,1663,23.3240
Lamp5,547,7.67181
Micro-PVM,141,1.97756
Oligo,646,9.06031
OPC,237,3.32398
Pvalb,240,3.36606
Sncg,251,3.52034
Sst,366,5.13324
Sst Chodl,974,13.6606
Vip,210,2.94530
VLMC,8,0.112202
