cell_type,count,percentage
Astro,499,8.44332
Endo,17,0.287648
L2/3 IT,1730,29.2724
L5 ET,18,0.304569
L5 IT,193,3.26565
L5/6 NP,86,1.45516
L6 CT,162,2.74112
L6 IT,586,9.91540
L6 IT Car3,271,4.58545
L6b,26,0.439932
Lamp5,352,5.95601
Micro-PVM,116,1.96277
Oligo,519,8.78173
OPC,268,4.53469
Pvalb,224,3.79019
Sncg,147,2.48731
Sst,266,4.50085
Sst Chodl,31,0.524535
Vip,345,5.83756
VLMC,54,0.913706
