cell_type,count,percentage
Astro,148,2.36120
Endo,10,0.159541
L2/3 IT,375,5.98277
Micro-PVM,245,3.90874
Oligo,1390,22.1761
OPC,291,4.64263
Pvalb,7,0.111678
Sncg,1,0.0159541
Sst Chodl,3633,57.9611
Vip,59,0.941289
VLMC,109,1.73899
