cell_type,count,percentage
Astro,108,1.75268
Endo,3,0.0486855
L2/3 IT,1716,27.8481
L5 ET,15,0.243427
L5 IT,1379,22.3791
L5/6 NP,84,1.36319
L6 CT,125,2.02856
L6 IT,218,3.53781
L6 IT Car3,76,1.23337
L6b,106,1.72022
Lamp5,252,4.08958
Micro-PVM,95,1.54171
Oligo,412,6.68614
OPC,120,1.94742
Pvalb,398,6.45894
Sncg,106,1.72022
Sst,431,6.99448
Sst Chodl,7,0.113599
Vip,479,7.77345
VLMC,32,0.519312
