cell_type,count,percentage
Astro,131,2.44677
L2/3 IT,1440,26.8958
L5 ET,21,0.392230
L5 IT,1267,23.6645
L5/6 NP,79,1.47553
L6 CT,122,2.27867
L6 IT,248,4.63205
L6 IT Car3,62,1.15801
L6b,115,2.14793
Lamp5,221,4.12775
Micro-PVM,80,1.49421
Oligo,365,6.81733
OPC,81,1.51289
Pvalb,287,5.36048
Sncg,116,2.16660
Sst,363,6.77998
Sst Chodl,8,0.149421
Vip,337,6.29436
VLMC,11,0.205454
