cell_type,count,percentage
Astro,299,3.05476
Endo,24,0.245198
L2/3 IT,2680,27.3805
L5 ET,191,1.95137
L5 IT,1369,13.9865
L5/6 NP,236,2.41112
L6 CT,307,3.13649
L6 IT,442,4.51573
L6 IT Car3,64,0.653862
L6b,263,2.68696
Lamp5,350,3.57581
Micro-PVM,202,2.06375
Oligo,958,9.78749
OPC,126,1.28729
Pvalb,637,6.50797
Sncg,323,3.29996
Sst,799,8.16306
Sst Chodl,23,0.234982
Vip,490,5.00613
VLMC,5,0.0510830
