cell_type,count,percentage
Astro,253,2.88681
Endo,14,0.159744
L2/3 IT,329,3.75399
L5 ET,1,0.0114103
L5 IT,26,0.296668
L5/6 NP,31,0.353720
L6 CT,1,0.0114103
L6 IT Car3,1,0.0114103
L6b,192,2.19078
Lamp5,279,3.18348
Micro-PVM,184,2.09950
Oligo,1090,12.4372
OPC,178,2.03104
Pvalb,184,2.09950
Sncg,113,1.28937
Sst,1454,16.5906
Sst Chodl,3061,34.9270
Vip,1309,14.9361
VLMC,64,0.730260
