cell_type,count,percentage
Astro,198,2.55484
Endo,26,0.335484
L2/3 IT,393,5.07097
L5 ET,2,0.0258065
L5/6 NP,274,3.53548
L6b,259,3.34194
Lamp5,30,0.387097
Micro-PVM,206,2.65806
Oligo,1333,17.2000
OPC,244,3.14839
Pvalb,298,3.84516
Sncg,3,0.0387097
Sst,270,3.48387
Sst Chodl,3572,46.0903
Vip,532,6.86452
VLMC,110,1.41935
