cell_type,count,percentage
Astro,394,6.59194
L2/3 IT,3748,62.7070
L5 ET,2,0.0334616
L5 IT,2,0.0334616
L6 CT,3,0.0501924
L6b,11,0.184039
Lamp5,396,6.62540
Micro-PVM,122,2.04116
Oligo,92,1.53923
OPC,155,2.59327
Pvalb,54,0.903463
Sncg,11,0.184039
Sst,8,0.133846
Sst Chodl,130,2.17500
Vip,821,13.7360
VLMC,28,0.468462
