cell_type,count,percentage
Astro,129,1.84973
Endo,7,0.100373
L2/3 IT,2429,34.8294
L5 ET,26,0.372813
L5 IT,1452,20.8202
L5/6 NP,82,1.17580
L6 CT,126,1.80671
L6 IT,252,3.61342
L6 IT Car3,123,1.76369
L6b,66,0.946372
Lamp5,278,3.98623
Micro-PVM,83,1.19013
Oligo,352,5.04732
OPC,81,1.16146
Pvalb,402,5.76427
Sncg,96,1.37654
Sst,505,7.24118
Sst Chodl,8,0.114712
Vip,465,6.66762
VLMC,12,0.172068
