cell_type,count,percentage
Astro,361,6.94498
Endo,14,0.269334
L2/3 IT,1841,35.4175
L5 ET,74,1.42362
L5 IT,260,5.00192
L5/6 NP,31,0.596383
L6 CT,380,7.31050
L6 IT,265,5.09811
L6 IT Car3,1,0.0192382
L6b,379,7.29127
Lamp5,132,2.53944
Micro-PVM,119,2.28934
Oligo,444,8.54175
OPC,291,5.59831
Pvalb,242,4.65564
Sncg,70,1.34667
Sst,141,2.71258
Sst Chodl,5,0.0961908
Vip,139,2.67411
VLMC,9,0.173144
