cell_type,count,percentage
Astro,246,3.76607
L2/3 IT,740,11.3288
L5 ET,1,0.0153092
L5 IT,53,0.811390
L5/6 NP,29,0.443968
L6 CT,1,0.0153092
L6 IT,8,0.122474
L6b,2831,43.3405
Lamp5,1160,17.7587
Micro-PVM,164,2.51072
Oligo,501,7.66993
OPC,244,3.73546
Pvalb,74,1.13288
Sncg,37,0.566442
Sst,110,1.68402
Sst Chodl,93,1.42376
Vip,220,3.36803
VLMC,20,0.306185
