cell_type,count,percentage
Astro,152,2.71574
L2/3 IT,1612,28.8011
L5 ET,21,0.375201
L5 IT,1165,20.8147
L5/6 NP,65,1.16134
L6 CT,105,1.87601
L6 IT,290,5.18135
L6 IT Car3,62,1.10774
L6b,150,2.68001
Lamp5,240,4.28801
Micro-PVM,76,1.35787
Oligo,356,6.36055
OPC,91,1.62587
Pvalb,314,5.61015
Sncg,92,1.64374
Sst,412,7.36109
Sst Chodl,5,0.0893336
Vip,376,6.71788
VLMC,13,0.232267
