cell_type,count,percentage
Astro,499,5.37195
Endo,30,0.322963
L2/3 IT,1899,20.4435
L5 ET,1954,21.0356
L5 IT,58,0.624394
L5/6 NP,298,3.20810
L6 CT,453,4.87674
L6 IT,1287,13.8551
L6b,69,0.742814
Lamp5,310,3.33728
Micro-PVM,118,1.27032
Oligo,622,6.69609
OPC,199,2.14232
Pvalb,601,6.47002
Sncg,217,2.33610
Sst,322,3.46647
Sst Chodl,22,0.236839
Vip,314,3.38034
VLMC,17,0.183012
