cell_type,count,percentage
Astro,126,1.98707
L2/3 IT,1862,29.3645
L5 ET,14,0.220785
L5 IT,958,15.1080
L5/6 NP,39,0.615045
L6 CT,371,5.85081
L6 IT,142,2.23939
L6 IT Car3,51,0.804290
L6b,96,1.51396
Lamp5,315,4.96767
Micro-PVM,46,0.725438
Oligo,344,5.42501
OPC,40,0.630815
Pvalb,510,8.04290
Sncg,198,3.12254
Sst,646,10.1877
Sst Chodl,16,0.252326
Vip,563,8.87873
VLMC,4,0.0630815
