cell_type,count,percentage
Astro,518,6.96986
Endo,28,0.376749
L2/3 IT,3736,50.2691
L5/6 NP,109,1.46663
Lamp5,60,0.807320
Micro-PVM,280,3.76749
Oligo,1548,20.8288
OPC,140,1.88375
Pvalb,70,0.941873
Sncg,200,2.69107
Sst Chodl,529,7.11787
Vip,83,1.11679
VLMC,131,1.76265
