cell_type,count,percentage
Astro,691,7.22955
Endo,94,0.983469
L2/3 IT,54,0.564972
L5 IT,218,2.28081
L5/6 NP,2,0.0209249
L6b,83,0.868383
Lamp5,42,0.439422
Micro-PVM,696,7.28186
Oligo,2649,27.7150
OPC,411,4.30006
Pvalb,383,4.00711
Sncg,3,0.0313873
Sst,85,0.889307
Sst Chodl,1858,19.4392
Vip,2159,22.5884
VLMC,130,1.36012
