cell_type,count,percentage
Astro,269,3.14142
L2/3 IT,3023,35.3030
L5 ET,35,0.408735
L5 IT,1,0.0116782
L5/6 NP,9,0.105103
L6 CT,3,0.0350345
L6b,4,0.0467126
Lamp5,191,2.23053
Micro-PVM,139,1.62326
Oligo,527,6.15439
OPC,169,1.97361
Pvalb,58,0.677333
Sncg,143,1.66998
Sst,1021,11.9234
Sst Chodl,111,1.29627
Vip,2847,33.2477
VLMC,13,0.151816
