cell_type,count,percentage
Astro,285,5.94865
L2/3 IT,260,5.42684
L5 ET,7,0.146107
L5 IT,3,0.0626174
L6b,270,5.63557
Lamp5,37,0.772281
Micro-PVM,393,8.20288
Oligo,1930,40.2839
OPC,211,4.40409
Pvalb,323,6.74181
Sncg,3,0.0626174
Sst,91,1.89939
Sst Chodl,33,0.688791
Vip,913,19.0566
VLMC,32,0.667919
