cell_type,count,percentage
Astro,132,2.16713
Endo,9,0.147759
L2/3 IT,2329,38.2367
L5 ET,10,0.164177
L5 IT,1106,18.1579
L5/6 NP,67,1.09998
L6 CT,124,2.03579
L6 IT,252,4.13725
L6 IT Car3,131,2.15071
L6b,111,1.82236
Lamp5,229,3.75965
Micro-PVM,64,1.05073
Oligo,265,4.35068
OPC,31,0.508948
Pvalb,372,6.10737
Sncg,65,1.06715
Sst,441,7.24019
Sst Chodl,4,0.0656707
Vip,343,5.63126
VLMC,6,0.0985060
