cell_type,count,percentage
Astro,294,5.20907
Endo,7,0.124026
L2/3 IT,4527,80.2091
Lamp5,126,2.23246
Micro-PVM,77,1.36428
Oligo,309,5.47484
OPC,139,2.46279
Pvalb,7,0.124026
Sncg,53,0.939050
Sst,43,0.761871
Sst Chodl,1,0.0177179
Vip,55,0.974486
VLMC,6,0.106308
