cell_type,count,percentage
Astro,107,1.97308
Endo,4,0.0737599
L2/3 IT,1459,26.9039
L5 ET,15,0.276600
L5 IT,1228,22.6443
L5/6 NP,70,1.29080
L6 CT,76,1.40144
L6 IT,189,3.48516
L6 IT Car3,65,1.19860
L6b,84,1.54896
Lamp5,221,4.07524
Micro-PVM,119,2.19436
Oligo,436,8.03983
OPC,99,1.82556
Pvalb,324,5.97455
Sncg,130,2.39720
Sst,382,7.04407
Vip,404,7.44975
VLMC,11,0.202840
