cell_type,count,percentage
Astro,288,3.15720
Endo,24,0.263100
L2/3 IT,2631,28.8424
L5 ET,134,1.46898
L5 IT,1125,12.3328
L5/6 NP,192,2.10480
L6 CT,320,3.50800
L6 IT,443,4.85639
L6 IT Car3,75,0.822188
L6b,270,2.95988
Lamp5,342,3.74918
Micro-PVM,174,1.90748
Oligo,924,10.1294
OPC,130,1.42513
Pvalb,591,6.47884
Sncg,260,2.85025
Sst,687,7.53124
Sst Chodl,22,0.241175
Vip,478,5.24008
VLMC,12,0.131550
