cell_type,count,percentage
Astro,232,2.77346
Endo,24,0.286910
L2/3 IT,4760,56.9038
L5 ET,765,9.14525
L5/6 NP,3,0.0358637
L6 IT Car3,595,7.11297
Lamp5,346,4.13628
Micro-PVM,150,1.79319
Oligo,812,9.70711
OPC,114,1.36282
Pvalb,67,0.800956
Sncg,128,1.53019
Sst,123,1.47041
Sst Chodl,2,0.0239091
Vip,234,2.79737
VLMC,10,0.119546
