cell_type,count,percentage
Astro,372,5.12115
Endo,9,0.123899
L2/3 IT,1159,15.9554
L5/6 NP,4291,59.0721
L6 CT,445,6.12610
Lamp5,20,0.275330
Micro-PVM,55,0.757159
Oligo,230,3.16630
OPC,108,1.48678
Pvalb,292,4.01982
Sncg,19,0.261564
Sst Chodl,203,2.79460
Vip,50,0.688326
VLMC,11,0.151432
