cell_type,count,percentage
Astro,430,6.08118
Endo,18,0.254561
L2/3 IT,2568,36.3174
L5/6 NP,270,3.81841
L6 CT,194,2.74360
L6 IT,5,0.0707114
L6 IT Car3,14,0.197992
L6b,870,12.3038
Lamp5,422,5.96804
Micro-PVM,207,2.92745
Oligo,1132,16.0091
OPC,225,3.18201
Pvalb,60,0.848536
Sncg,18,0.254561
Sst,125,1.76778
Sst Chodl,120,1.69707
Vip,355,5.02051
VLMC,38,0.537406
